0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0
0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0
0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0
0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0
0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0
0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:0,0:0,0:0
0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0,0:0,0:8,20:0,0:0,0:0,0:0,0:0,0:0,20:0,0:8,0:0,0:0
0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0,20:0,20:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0
0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0
0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:8,0:8,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,0:8,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:4,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,20:0,20:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,20:0,20:0,20:0,0:8,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:0,0:8,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:8,0:8,0:8,0:8,0:6,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:4,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0,0:0
